  1.3420868e+001  8.3659242e-001 -4.7306126e+000 -1.7586478e+000  6.3319309e-001  1.1576773e+000  2.5693444e-001 -5.1807161e-001 -5.9441555e-001  1.3382047e-001  4.4282884e-001 -6.8208268e-003 -1.0488724e-001 -7.9898253e-002  5.8385793e-002  1.4432456e-001  1.8581165e-001 -1.0773080e-001 -1.6111814e-001  2.3080816e-002 -1.3416930e-002 -6.6984050e-002  1.1511801e-001  8.6003188e-002  1.1941128e-001 -1.1912241e-001  5.7071988e-002 -1.1249329e-001 -1.2339989e-001  2.2133040e-001  2.5031994e-001 -9.3862088e-002 -6.3834208e-001 -6.1113817e-001  3.2500816e-001  1.4038508e+000  9.1507025e-001 -1.6394375e+000 -4.8339562e+000  9.8484825e-001
  8.3659242e-001  1.3257924e+001  9.3895086e-001 -4.8928843e+000 -1.5412989e+000  9.2550484e-001  1.1990446e+000  4.0315706e-001 -5.7807971e-001 -6.8429526e-001 -3.6152553e-002  3.9359355e-001  3.0311977e-001 -6.2094512e-002 -1.9955985e-001 -6.7492468e-002  2.7071074e-001  1.1123295e-001 -2.7982816e-002 -3.8564737e-002 -9.2809890e-002  9.1598839e-002 -8.3495670e-002 -2.4816754e-003 -9.8537644e-002  5.0625607e-002  1.2905969e-001 -4.9022185e-002 -1.7507718e-001 -3.2759850e-002  2.1018150e-001  3.3600580e-001 -2.2529985e-002 -4.5475535e-001 -6.3445386e-001  3.4979455e-001  1.3339522e+000  8.7520779e-001 -1.6408187e+000 -4.7922592e+000
 -4.7306126e+000  9.3895086e-001  1.3321453e+001  8.2702362e-001 -4.6956994e+000 -1.4215249e+000  8.9855214e-001  1.1589890e+000  4.1326582e-001 -6.6393134e-001 -6.7191502e-001  3.0618848e-002  2.2505508e-001  1.5335111e-001 -7.8740592e-002 -5.9190941e-002 -1.0805363e-001  8.7555275e-002  1.0226196e-001  8.1994624e-002  1.5181554e-001  2.5085019e-002 -7.0841753e-002  3.0113767e-002  9.4936289e-003 -2.3250759e-001  3.3522879e-002  4.5966360e-002 -1.4039708e-002 -9.0988747e-002 -2.2678115e-002  2.0131140e-001  3.5553946e-001  6.1153916e-003 -6.1858065e-001 -6.9839833e-001  3.6372286e-001  1.2290146e+000  8.4808413e-001 -1.7812220e+000
 -1.7586478e+000 -4.8928843e+000  8.2702362e-001  1.3346484e+001  7.8345867e-001 -4.7357109e+000 -1.5780754e+000  8.1485238e-001  1.3357097e+000  3.0098817e-001 -5.6800617e-001 -6.7189772e-001 -1.3911587e-001  4.6729970e-001  1.4707847e-001 -8.2852263e-002 -3.0881705e-001 -1.2060757e-001  1.2820620e-001 -6.9243019e-002 -8.3512891e-002  3.8994432e-003  1.2463446e-001  5.9069941e-002 -1.2511232e-001 -1.5082724e-001 -1.9148867e-001  1.3704607e-001  7.1246909e-002 -2.9479026e-002 -1.0340383e-001 -1.0427716e-001  1.0976662e-001  4.0706260e-001  1.5210071e-001 -4.8454668e-001 -7.5374592e-001  2.0700343e-001  1.4094590e+000  8.5468845e-001
  6.3319309e-001 -1.5412989e+000 -4.6956994e+000  7.8345867e-001  1.3020778e+001  7.8406138e-001 -4.8637851e+000 -1.7848931e+000  8.5040767e-001  1.3734253e+000  5.4815111e-001 -5.1428418e-001 -5.7119111e-001 -7.5461526e-002  2.8017142e-001  2.9173951e-001  1.9776908e-002 -1.7173320e-001  4.1645917e-002  7.0764707e-002 -2.8192651e-001  1.5534528e-001  2.4179264e-001  3.9015456e-002 -1.5711840e-001 -5.9701861e-002  1.7826561e-002 -7.4928498e-002 -1.2086111e-002  1.3605858e-001 -9.4575069e-002 -2.5674054e-001 -1.4694373e-001  2.2300450e-001  5.0946955e-001  1.4102065e-002 -4.0057019e-001 -4.9254368e-001  4.5772102e-001  1.2425513e+000
  1.1576773e+000  9.2550484e-001 -1.4215249e+000 -4.7357109e+000  7.8406138e-001  1.3098713e+001  7.6093754e-001 -4.8344641e+000 -1.5095211e+000  8.1087499e-001  1.3264777e+000  6.6300734e-001 -5.1387257e-001 -6.9446578e-001 -5.2518043e-002  4.2896085e-001  2.3573524e-001  2.1484700e-002 -8.8936823e-002 -8.0758240e-002  2.8751425e-002  4.1936240e-002 -8.9049974e-002  1.2355313e-001  9.4110011e-002  2.5840598e-003 -2.9073675e-002 -1.4378144e-001  4.6579960e-002  2.6602008e-001  8.1565295e-002 -5.9706757e-002 -1.3890300e-002 -1.6040234e-001  2.0535200e-002  4.4008984e-001  1.9559547e-001 -5.9148080e-001 -5.3717980e-001  4.3001262e-001
  2.5693444e-001  1.1990446e+000  8.9855214e-001 -1.5780754e+000 -4.8637851e+000  7.6093754e-001  1.3217129e+001  9.9685816e-001 -4.8335899e+000 -1.9438383e+000  8.5152818e-001  1.2932323e+000  4.2332538e-001 -5.6872449e-001 -6.4042995e-001 -1.5872873e-002  3.7650714e-001  2.4951507e-001 -7.9663969e-003 -2.2495447e-001  2.2478911e-001  3.4701486e-002 -1.5922100e-001  1.0173898e-001  3.0284437e-002  6.8993638e-002  6.5381150e-002 -1.5194392e-002  4.9086035e-002 -1.3075458e-001  2.9114447e-002  1.5088442e-001 -2.1227535e-002 -1.5544633e-001 -1.2387504e-001  1.3619851e-001  3.6667665e-001  1.6268931e-001 -4.7459371e-001 -6.8236911e-001
 -5.1807161e-001  4.0315706e-001  1.1589890e+000  8.1485238e-001 -1.7848931e+000 -4.8344641e+000  9.9685816e-001  1.3281713e+001  6.2095404e-001 -4.6686175e+000 -1.6263242e+000  6.4746024e-001  1.1836574e+000  4.5698614e-001 -5.0802255e-001 -6.1052663e-001 -1.7220144e-001  2.1551367e-001  1.0338576e-001 -1.0012640e-002 -1.1448405e-002 -1.0461675e-001  1.0521323e-001 -7.6465438e-002 -4.6694253e-002  1.0617627e-002  1.8767439e-001  1.2197856e-002  3.9412028e-002 -7.2539445e-002 -1.1858852e-001 -1.8416639e-002  2.4187807e-001  4.2380808e-002 -2.2205765e-001 -2.9968438e-001  5.6172626e-002  3.9918915e-001 -6.6478257e-002 -4.9743979e-001
 -5.9441555e-001 -5.7807971e-001  4.1326582e-001  1.3357097e+000  8.5040767e-001 -1.5095211e+000 -4.8335899e+000  6.2095404e-001  1.3187665e+001  1.0425544e+000 -5.0387421e+000 -1.7518999e+000  8.4198825e-001  1.0396306e+000  4.6391243e-001 -4.3316346e-001 -5.1171027e-001 -2.4202213e-002  2.3020200e-001  2.8030688e-001  9.1271916e-003 -1.0473116e-001  1.4563271e-002  1.8848275e-002  8.5045221e-002 -3.3740740e-002 -1.2268103e-001  8.4727617e-002  1.2623577e-001  4.7666091e-003  1.1545520e-002  6.8928689e-002  6.0910422e-002  3.0646094e-002  6.7035348e-002  4.1589151e-002 -2.0467508e-001  1.4103971e-001  4.5060961e-001  6.5423884e-002
  1.3382047e-001 -6.8429526e-001 -6.6393134e-001  3.0098817e-001  1.3734253e+000  8.1087499e-001 -1.9438383e+000 -4.6686175e+000  1.0425544e+000  1.3221305e+001  8.3343158e-001 -4.6076640e+000 -1.5629386e+000  5.4951329e-001  1.0436174e+000  4.2737891e-001 -4.5433252e-001 -6.2601724e-001  5.4209549e-002  3.9359844e-001  2.1047219e-001 -1.4673881e-001 -1.2426741e-001  9.2930095e-002  6.7448168e-002 -2.3930422e-001 -7.4629096e-003  1.1977213e-001  7.0452792e-002  1.4916315e-002  8.8297309e-002 -1.8531627e-002 -7.8018646e-002 -9.7832019e-002 -2.0543750e-003 -8.3209050e-003 -1.2373289e-001 -7.1611347e-002  2.4969452e-001  3.2139978e-001
  4.4282884e-001 -3.6152553e-002 -6.7191502e-001 -5.6800617e-001  5.4815111e-001  1.3264777e+000  8.5152818e-001 -1.6263242e+000 -5.0387421e+000  8.3343158e-001  1.3438891e+001  9.6254361e-001 -4.8947683e+000 -1.7376450e+000  8.8264139e-001  1.2447810e+000  4.6983540e-001 -6.5383948e-001 -5.6096478e-001 -1.2464938e-002  2.0938768e-001  1.0346462e-001 -3.6945694e-002 -1.6715912e-001 -1.8511429e-002  6.0426435e-002 -2.0076571e-002 -7.1921918e-002 -2.5436804e-002  7.6340075e-002 -7.0309162e-002  5.2053194e-002 -4.5160730e-002 -1.1830934e-001 -9.2585877e-002 -3.7711038e-002  7.2118760e-002 -5.7737909e-002 -1.9989392e-001  8.3688062e-002
 -6.8208268e-003  3.9359355e-001  3.0618848e-002 -6.7189772e-001 -5.1428418e-001  6.6300734e-001  1.2932323e+000  6.4746024e-001 -1.7518999e+000 -4.6076640e+000  9.6254361e-001  1.3264193e+001  8.3969904e-001 -4.7390246e+000 -1.6887002e+000  9.5017541e-001  1.2242203e+000  4.2828593e-001 -5.9652549e-001 -5.0592572e-001  1.2355209e-001  3.8074456e-001  2.3447486e-002  4.5430195e-003  3.3142402e-003  1.5177211e-001  8.0361317e-002 -3.5408456e-002 -5.8448416e-002 -1.6216244e-001  1.6580091e-001 -8.7822457e-002 -1.0256518e-001  1.1966242e-001 -2.9687010e-003 -1.3918289e-002 -1.4773716e-003 -1.6402720e-002 -1.1397218e-001 -1.6500124e-001
 -1.0488724e-001  3.0311977e-001  2.2505508e-001 -1.3911587e-001 -5.7119111e-001 -5.1387257e-001  4.2332538e-001  1.1836574e+000  8.4198825e-001 -1.5629386e+000 -4.8947683e+000  8.3969904e-001  1.3271019e+001  8.9819217e-001 -4.7918827e+000 -1.4959467e+000  8.8619055e-001  1.1292224e+000  2.6221321e-001 -4.2454184e-001 -5.4757182e-001  1.9487744e-002  1.5052298e-001  8.2019315e-002  1.6480171e-003 -1.7581279e-001  1.2733159e-001  9.3656120e-002  9.5889541e-004 -9.1894729e-002  7.8000806e-002 -8.8962357e-002  3.7183054e-002  6.0909805e-002  1.1750139e-001  1.1152716e-001  2.1261497e-002 -1.5993066e-002 -7.2768561e-002 -2.4836912e-001
 -7.9898253e-002 -6.2094512e-002  1.5335111e-001  4.6729970e-001 -7.5461526e-002 -6.9446578e-001 -5.6872449e-001  4.5698614e-001  1.0396306e+000  5.4951329e-001 -1.7376450e+000 -4.7390246e+000  8.9819217e-001  1.3378170e+001  7.6125909e-001 -4.7388462e+000 -1.7302656e+000  7.9570307e-001  1.2469910e+000  4.8755988e-001 -5.5062309e-001 -4.7141162e-001  7.7148061e-002  1.8031415e-001 -5.8604270e-002 -1.1591040e-001 -3.2066361e-002  1.9240286e-001  2.5897603e-002 -9.8720794e-002 -4.6748414e-002  9.8419838e-002  1.4214370e-001 -8.2687722e-002 -1.4945665e-001 -5.3280616e-002  1.8847981e-001  1.2927780e-001  1.0172485e-001 -1.7942800e-001
  5.8385793e-002 -1.9955985e-001 -7.8740592e-002  1.4707847e-001  2.8017142e-001 -5.2518043e-002 -6.4042995e-001 -5.0802255e-001  4.6391243e-001  1.0436174e+000  8.8264139e-001 -1.6887002e+000 -4.7918827e+000  7.6125909e-001  1.3191860e+001  8.6405604e-001 -4.8042289e+000 -1.6030982e+000  9.2125139e-001  1.1728114e+000  5.2101591e-001 -4.3110766e-001 -4.8557499e-001 -5.8061295e-002  2.5376007e-001  1.7729501e-001 -1.8204278e-001 -1.3201524e-001  3.1689511e-003 -3.7943719e-002 -1.2219327e-001 -7.2892173e-002 -7.3039472e-002  1.1991153e-001 -4.8807805e-002 -1.2579126e-001  2.4589227e-003  5.5095994e-002 -2.4388334e-002  6.7871220e-002
  1.4432456e-001 -6.7492468e-002 -5.9190941e-002 -8.2852263e-002  2.9173951e-001  4.2896085e-001 -1.5872873e-002 -6.1052663e-001 -4.3316346e-001  4.2737891e-001  1.2447810e+000  9.5017541e-001 -1.4959467e+000 -4.7388462e+000  8.6405604e-001  1.3049551e+001  8.8806148e-001 -4.7505999e+000 -1.4862294e+000  8.3278827e-001  1.1382150e+000  2.7892592e-001 -5.1090678e-001 -3.1978270e-001  2.0792264e-001  1.1478935e-001  2.5991613e-002 -5.8949086e-002 -1.7410780e-001 -1.2100249e-001 -3.3845551e-002  3.0095908e-002 -8.7542782e-002  8.3433249e-002  1.3637459e-001 -1.1488273e-002  8.3193760e-002 -7.7042044e-002 -2.0879004e-001  4.9092158e-002
  1.8581165e-001  2.7071074e-001 -1.0805363e-001 -3.0881705e-001  1.9776908e-002  2.3573524e-001  3.7650714e-001 -1.7220144e-001 -5.1171027e-001 -4.5433252e-001  4.6983540e-001  1.2242203e+000  8.8619055e-001 -1.7302656e+000 -4.8042289e+000  8.8806148e-001  1.3253545e+001  8.8162654e-001 -4.8030721e+000 -1.7127160e+000  7.0836960e-001  1.2682884e+000  4.4360378e-001 -5.0356491e-001 -4.6144628e-001 -6.8214277e-004  2.5442369e-001  2.6912395e-001 -9.6493403e-003 -1.3425447e-001 -1.5216048e-002  1.2204307e-001 -3.2000675e-002 -1.0362832e-001 -9.1745012e-003  7.5724256e-002 -1.1211807e-001 -1.3711794e-001 -1.3549021e-003 -1.1496791e-002
 -1.0773080e-001  1.1123295e-001  8.7555275e-002 -1.2060757e-001 -1.7173320e-001  2.1484700e-002  2.4951507e-001  2.1551367e-001 -2.4202213e-002 -6.2601724e-001 -6.5383948e-001  4.2828593e-001  1.1292224e+000  7.9570307e-001 -1.6030982e+000 -4.7505999e+000  8.8162654e-001  1.3066335e+001  7.7355552e-001 -4.8516038e+000 -1.6307985e+000  8.1445885e-001  1.0486861e+000  3.6582322e-001 -5.9845701e-001 -4.2575269e-001  2.1789768e-002  3.6760796e-001  3.0039340e-001  4.6143794e-002 -5.1439219e-002 -5.4797854e-002 -4.7132656e-002 -1.5967948e-001 -7.8258607e-002 -3.3477204e-002 -6.1439132e-002  5.6354599e-002  9.3889287e-002 -8.4396231e-002
 -1.6111814e-001 -2.7982816e-002  1.0226196e-001  1.2820620e-001  4.1645917e-002 -8.8936823e-002 -7.9663969e-003  1.0338576e-001  2.3020200e-001  5.4209549e-002 -5.6096478e-001 -5.9652549e-001  2.6221321e-001  1.2469910e+000  9.2125139e-001 -1.4862294e+000 -4.8030721e+000  7.7355552e-001  1.3161257e+001  7.9835565e-001 -4.9410430e+000 -1.7233208e+000  8.6828371e-001  1.0894325e+000  3.1664004e-001 -3.8756735e-001 -5.5435062e-001 -1.0806314e-002  3.8774887e-001 -1.1421992e-001 -5.2299606e-002 -1.3458102e-001 -1.1106932e-001  3.2817641e-002  7.2492000e-002 -1.6107572e-001 -1.2999454e-002  2.9090096e-001 -2.0164021e-002 -4.8405766e-002
  2.3080816e-002 -3.8564737e-002  8.1994624e-002 -6.9243019e-002  7.0764707e-002 -8.0758240e-002 -2.2495447e-001 -1.0012640e-002  2.8030688e-001  3.9359844e-001 -1.2464938e-002 -5.0592572e-001 -4.2454184e-001  4.8755988e-001  1.1728114e+000  8.3278827e-001 -1.7127160e+000 -4.8516038e+000  7.9835565e-001  1.3516258e+001  1.0153304e+000 -4.8231687e+000 -1.5553742e+000  7.4623072e-001  1.1199728e+000  3.5820712e-001 -4.1249988e-001 -4.3554007e-001  5.6140199e-002  8.0137083e-002  2.6853732e-001  1.1287290e-001 -1.3770501e-001 -1.3228565e-001  2.7547259e-001  1.8614608e-002 -2.8907117e-002 -9.9333719e-002  5.9083302e-002  3.9763282e-002
 -1.3416930e-002 -9.2809890e-002  1.5181554e-001 -8.3512891e-002 -2.8192651e-001  2.8751425e-002  2.2478911e-001 -1.1448405e-002  9.1271916e-003  2.1047219e-001  2.0938768e-001  1.2355209e-001 -5.4757182e-001 -5.5062309e-001  5.2101591e-001  1.1382150e+000  7.0836960e-001 -1.6307985e+000 -4.9410430e+000  1.0153304e+000  1.3443169e+001  9.1677660e-001 -4.6784066e+000 -1.6869959e+000  8.0036961e-001  9.9445110e-001  6.3529842e-001 -4.0187305e-001 -6.9983968e-001 -6.2290246e-002  2.3528360e-001  3.2766374e-001  1.3228975e-001 -1.7870307e-001 -6.0602832e-002  7.6098204e-002  9.2447793e-002 -1.5865118e-001 -8.2986442e-002  3.9636228e-002
 -6.6984050e-002  9.1598839e-002  2.5085019e-002  3.8994432e-003  1.5534528e-001  4.1936240e-002  3.4701486e-002 -1.0461675e-001 -1.0473116e-001 -1.4673881e-001  1.0346462e-001  3.8074456e-001  1.9487744e-002 -4.7141162e-001 -4.3110766e-001  2.7892592e-001  1.2682884e+000  8.1445885e-001 -1.7233208e+000 -4.8231687e+000  9.1677660e-001  1.3521900e+001  7.8764468e-001 -4.7975501e+000 -1.5367816e+000  8.3169508e-001  9.3881154e-001  4.4005312e-001 -3.0675539e-001 -4.9563850e-001 -1.6067555e-001  3.6905021e-001  1.2278605e-001 -5.1417379e-002 -4.5444543e-001 -2.0816823e-001  1.6154683e-001  9.3534222e-002 -9.8178149e-002 -2.0688237e-001
  1.1511801e-001 -8.3495670e-002 -7.0841753e-002  1.2463446e-001  2.4179264e-001 -8.9049974e-002 -1.5922100e-001  1.0521323e-001  1.4563271e-002 -1.2426741e-001 -3.6945694e-002  2.3447486e-002  1.5052298e-001  7.7148061e-002 -4.8557499e-001 -5.1090678e-001  4.4360378e-001  1.0486861e+000  8.6828371e-001 -1.5553742e+000 -4.6784066e+000  7.8764468e-001  1.3163710e+001  9.4517252e-001 -4.8232900e+000 -1.6072844e+000  7.8725879e-001  1.1304573e+000  4.9125262e-001 -4.0910758e-001 -6.4857687e-001 -1.1814922e-001  1.8370390e-001  2.4562827e-001 -9.0762083e-002 -1.8997760e-001 -8.6089079e-002  6.9171402e-002 -8.6999958e-002 -1.3677928e-002
  8.6003188e-002 -2.4816754e-003  3.0113767e-002  5.9069941e-002  3.9015456e-002  1.2355313e-001  1.0173898e-001 -7.6465438e-002  1.8848275e-002  9.2930095e-002 -1.6715912e-001  4.5430195e-003  8.2019315e-002  1.8031415e-001 -5.8061295e-002 -3.1978270e-001 -5.0356491e-001  3.6582322e-001  1.0894325e+000  7.4623072e-001 -1.6869959e+000 -4.7975501e+000  9.4517252e-001  1.3344506e+001  8.7035133e-001 -4.7021765e+000 -1.5061460e+000  6.8807806e-001  1.1399682e+000  5.8297199e-001 -3.5073459e-001 -7.7594038e-001 -7.2731617e-002  4.6186212e-001  3.7949703e-001 -5.3223229e-002 -3.3515926e-001 -2.8701148e-003  1.2622772e-001  2.0239085e-001
  1.1941128e-001 -9.8537644e-002  9.4936289e-003 -1.2511232e-001 -1.5711840e-001  9.4110011e-002  3.0284437e-002 -4.6694253e-002  8.5045221e-002  6.7448168e-002 -1.8511429e-002  3.3142402e-003  1.6480171e-003 -5.8604270e-002  2.5376007e-001  2.0792264e-001 -4.6144628e-001 -5.9845701e-001  3.1664004e-001  1.1199728e+000  8.0036961e-001 -1.5367816e+000 -4.8232900e+000  8.7035133e-001  1.3264287e+001  8.9875514e-001 -4.8240750e+000 -1.5600083e+000  7.4853548e-001  1.0418850e+000  4.6939483e-001 -4.2799191e-001 -5.0154231e-001 -8.1345679e-002  3.7347361e-001  2.4995513e-001 -2.2861158e-002 -2.2722418e-001 -1.2971451e-001  1.0735876e-001
 -1.1912241e-001  5.0625607e-002 -2.3250759e-001 -1.5082724e-001 -5.9701861e-002  2.5840598e-003  6.8993638e-002  1.0617627e-002 -3.3740740e-002 -2.3930422e-001  6.0426435e-002  1.5177211e-001 -1.7581279e-001 -1.1591040e-001  1.7729501e-001  1.1478935e-001 -6.8214277e-004 -4.2575269e-001 -3.8756735e-001  3.5820712e-001  9.9445110e-001  8.3169508e-001 -1.6072844e+000 -4.7021765e+000  8.9875514e-001  1.3218726e+001  6.9890540e-001 -4.6691261e+000 -1.5380578e+000  6.9359851e-001  9.1454674e-001  4.5648639e-001 -4.0468533e-001 -7.2354379e-001 -7.8218465e-002  4.0810541e-001  4.7356463e-001  3.5422747e-002 -1.2819943e-001 -2.6859608e-001
  5.7071988e-002  1.2905969e-001  3.3522879e-002 -1.9148867e-001  1.7826561e-002 -2.9073675e-002  6.5381150e-002  1.8767439e-001 -1.2268103e-001 -7.4629096e-003 -2.0076571e-002  8.0361317e-002  1.2733159e-001 -3.2066361e-002 -1.8204278e-001  2.5991613e-002  2.5442369e-001  2.1789768e-002 -5.5435062e-001 -4.1249988e-001  6.3529842e-001  9.3881154e-001  7.8725879e-001 -1.5061460e+000 -4.8240750e+000  6.9890540e-001  1.3373447e+001  8.8146708e-001 -4.9253735e+000 -1.8283420e+000  8.4352257e-001  1.2174492e+000  3.3478942e-001 -4.8765228e-001 -6.6040512e-001 -5.7909935e-002  2.1939421e-001  2.1734339e-001 -2.2403351e-001 -1.1076855e-001
 -1.1249329e-001 -4.9022185e-002  4.5966360e-002  1.3704607e-001 -7.4928498e-002 -1.4378144e-001 -1.5194392e-002  1.2197856e-002  8.4727617e-002  1.1977213e-001 -7.1921918e-002 -3.5408456e-002  9.3656120e-002  1.9240286e-001 -1.3201524e-001 -5.8949086e-002  2.6912395e-001  3.6760796e-001 -1.0806314e-002 -4.3554007e-001 -4.0187305e-001  4.4005312e-001  1.1304573e+000  6.8807806e-001 -1.5600083e+000 -4.6691261e+000  8.8146708e-001  1.3047922e+001  9.7901524e-001 -4.7365696e+000 -1.7539449e+000  7.5309348e-001  1.1961852e+000  5.3657782e-001 -6.2863243e-001 -7.6156320e-001  1.1662602e-001  4.2648042e-001  5.8169921e-002 -9.0571262e-002
 -1.2339989e-001 -1.7507718e-001 -1.4039708e-002  7.1246909e-002 -1.2086111e-002  4.6579960e-002  4.9086035e-002  3.9412028e-002  1.2623577e-001  7.0452792e-002 -2.5436804e-002 -5.8448416e-002  9.5889541e-004  2.5897603e-002  3.1689511e-003 -1.7410780e-001 -9.6493403e-003  3.0039340e-001  3.8774887e-001  5.6140199e-002 -6.9983968e-001 -3.0675539e-001  4.9125262e-001  1.1399682e+000  7.4853548e-001 -1.5380578e+000 -4.9253735e+000  9.7901524e-001  1.3146816e+001  8.9857207e-001 -4.7506708e+000 -1.6049808e+000  8.3935563e-001  1.1521927e+000  3.1093114e-001 -6.2813569e-001 -6.3867042e-001 -1.9282478e-001  2.3389632e-001  3.4395694e-001
  2.2133040e-001 -3.2759850e-002 -9.0988747e-002 -2.9479026e-002  1.3605858e-001  2.6602008e-001 -1.3075458e-001 -7.2539445e-002  4.7666091e-003  1.4916315e-002  7.6340075e-002 -1.6216244e-001 -9.1894729e-002 -9.8720794e-002 -3.7943719e-002 -1.2100249e-001 -1.3425447e-001  4.6143794e-002 -1.1421992e-001  8.0137083e-002 -6.2290246e-002 -4.9563850e-001 -4.0910758e-001  5.8297199e-001  1.0418850e+000  6.9359851e-001 -1.8283420e+000 -4.7365696e+000  8.9857207e-001  1.3381108e+001  8.0119188e-001 -4.8364245e+000 -1.5261206e+000  9.3156384e-001  1.2127743e+000  5.2491008e-001 -5.0525640e-001 -6.9306491e-001 -9.4933713e-002  4.7186653e-001
  2.5031994e-001  2.1018150e-001 -2.2678115e-002 -1.0340383e-001 -9.4575069e-002  8.1565295e-002  2.9114447e-002 -1.1858852e-001  1.1545520e-002  8.8297309e-002 -7.0309162e-002  1.6580091e-001  7.8000806e-002 -4.6748414e-002 -1.2219327e-001 -3.3845551e-002 -1.5216048e-002 -5.1439219e-002 -5.2299606e-002  2.6853732e-001  2.3528360e-001 -1.6067555e-001 -6.4857687e-001 -3.5073459e-001  4.6939483e-001  9.1454674e-001  8.4352257e-001 -1.7539449e+000 -4.7506708e+000  8.0119188e-001  1.3289648e+001  8.5272155e-001 -4.7857530e+000 -1.7673240e+000  8.7147574e-001  1.3555923e+000  4.6944347e-001 -6.4451957e-001 -4.7541059e-001 -1.1387432e-001
